N.º Serie,Tipo,Material,Ubicacion,Carac,,Nombre Calle,Altura,Letra,Bis,,Coordenada X,Coordenada Y,Zona,,ID,Alta,Baja
340000,Columna,Hormigón,En Calle,CARAC:00,,RONDEAU GRAL. JOSE,3400,,,,5434885.85875,6361874.1125,Alumbrado Zona 1,Dado de Baja,416158,29-06-2020,13-08-2026
339800,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3398,,,,5436899.08,6353241.83,Alumbrado Zona 2,Dado de Baja,416157,29-06-2020,13-08-2026
339500,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3395,,,,5437039.6055102,6353817.94367347,Alumbrado Zona 2,Dado de Baja,416156,29-06-2020,13-08-2026
339100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3391,,,,5439779.34836735,6351588.75673469,Alumbrado Zona 3,Dado de Baja,416151,29-06-2020,13-08-2026
339100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3391,,,,5438228.05333333,6351907.84,Alumbrado Zona 3,Dado de Baja,416149,29-06-2020,13-08-2026
339000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3390,,,,5436347.26333333,6349938.69666667,Alumbrado Zona 3,Dado de Baja,416144,29-06-2020,13-08-2026
339000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3390,,,,5436646.21583333,6351967.2925,Alumbrado Zona 3,Dado de Baja,416143,29-06-2020,13-08-2026
339000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3390,,,,5439768.1525,6351591.2625,Alumbrado Zona 3,Dado de Baja,416141,29-06-2020,13-08-2026
339000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3390,,,,5438204.68166667,6351912.74,Alumbrado Zona 3,Dado de Baja,416139,29-06-2020,13-08-2026
339000,Columna,Acero,En Calle,CARAC:00,,CORDOBA,3390,,,,5437356.14833333,6355591045,Alumbrado Zona 2,Dado de Baja,416137,29-06-2020,13-08-2026
338500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3385,,,,5437487.66142857,6352068.40142857,Alumbrado Zona 3,Dado de Baja,416130,29-06-2020,13-08-2026
338100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3381,,,,5438230.82,6351921.3025,Alumbrado Zona 3,Dado de Baja,416127,29-06-2020,13-08-2026
338000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3380,,,,5436659.473125,6351964.558125,Alumbrado Zona 3,Dado de Baja,416121,29-06-2020,13-08-2026
338000,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3380,,,,5433480.62101124,6352477.6347191,Alumbrado Zona 2,Dado de Baja,416120,29-06-2020,13-08-2026
338000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3380,,,,5438207.45875,6351926.29,Alumbrado Zona 3,Dado de Baja,416118,29-06-2020,13-08-2026
338000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3380,,,,5437062.774375,6352161.7925,Alumbrado Zona 3,Dado de Baja,416116,29-06-2020,13-08-2026
338000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3380,,,,5431515.60375,6361139.909375,Alumbrado Zona 1,Dado de Baja,416111,29-06-2020,13-08-2026
337600,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3376,,,,5436928.10854167,6353235.869375,Alumbrado Zona 2,Dado de Baja,416109,29-06-2020,13-08-2026
337400,Columna,Hormigón,En Calle,CARAC:00,,RONDEAU GRAL. JOSE,3374,,,,5434929.61,6361856485,Alumbrado Zona 1,Dado de Baja,416104,29-06-2020,13-08-2026
337200,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3372,,,,5437091.29208333,6353866.24145833,Alumbrado Zona 2,Dado de Baja,416103,29-06-2020,13-08-2026
337100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3371,,,,5439784.64428571,6351614.64857143,Alumbrado Zona 3,Dado de Baja,416102,29-06-2020,13-08-2026
337000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3370,,,,5436363.32166667,6349939.33833333,Alumbrado Zona 3,Dado de Baja,416097,29-06-2020,13-08-2026
337000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3370,,,,5439773.55875,6351617.69375,Alumbrado Zona 3,Dado de Baja,416096,29-06-2020,13-08-2026
336100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3361,,,,5438236.35333333,6351948.2275,Alumbrado Zona 3,Dado de Baja,416086,29-06-2020,13-08-2026
336000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3360,,,,5436685.98770833,6351959.089375,Alumbrado Zona 3,Dado de Baja,416079,29-06-2020,13-08-2026
336000,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3360,,,,5433479.99067416,6352496.49314607,Alumbrado Zona 2,Dado de Baja,416076,29-06-2020,13-08-2026
336000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3360,,,,5438213.01291667,6351953.39,Alumbrado Zona 3,Dado de Baja,416074,29-06-2020,13-08-2026
336000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3360,,,,5437068.20145833,6352188.35083333,Alumbrado Zona 3,Dado de Baja,416072,29-06-2020,13-08-2026
336000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3360,,,,5431541.80791667,6361140.953125,Alumbrado Zona 1,Dado de Baja,416066,29-06-2020,13-08-2026
335800,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3358,,,,5437105.55166667,6353868.29916667,Alumbrado Zona 2,Dado de Baja,416064,29-06-2020,13-08-2026
335500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3355,,,,5437495.44306123,6352107.2544898,Alumbrado Zona 3,Dado de Baja,416061,29-06-2020,13-08-2026
335100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3351,,,,5439789.94020408,6351640.54040816,Alumbrado Zona 3,Dado de Baja,416057,29-06-2020,13-08-2026
335000,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3350,,,,5436962415,6353228825,Alumbrado Zona 2,Dado de Baja,416052,29-06-2020,13-08-2026
335000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3350,,,,5439778965,6351644125,Alumbrado Zona 3,Dado de Baja,416050,29-06-2020,13-08-2026
334100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3341,,,,5438241.28,6351972.29,Alumbrado Zona 3,Dado de Baja,416039,29-06-2020,13-08-2026
334000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3340,,,,5436712.50229167,6351953.620625,Alumbrado Zona 3,Dado de Baja,416032,29-06-2020,13-08-2026
334000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3340,,,,5438218.04391304,6351978.00086957,Alumbrado Zona 3,Dado de Baja,416029,29-06-2020,13-08-2026
334000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3340,,,,5437073.62854167,6352214.90916667,Alumbrado Zona 3,Dado de Baja,416027,29-06-2020,13-08-2026
334000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3340,,,,5431568.01208333,6361141.996875,Alumbrado Zona 1,Dado de Baja,416021,29-06-2020,13-08-2026
333200,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3332,,,,5437132.03375,6353872.120625,Alumbrado Zona 2,Dado de Baja,416018,29-06-2020,13-08-2026
333100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3331,,,,5439795.23612245,6351666.4322449,Alumbrado Zona 3,Dado de Baja,416017,29-06-2020,13-08-2026
333000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3330,,,,5436395.43833333,6349940.62166667,Alumbrado Zona 3,Dado de Baja,416013,29-06-2020,13-08-2026
333000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3330,,,,5439784.37125,6351670.55625,Alumbrado Zona 3,Dado de Baja,416012,29-06-2020,13-08-2026
332800,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3328,,,,5436991.44354167,6353222.864375,Alumbrado Zona 2,Dado de Baja,416007,29-06-2020,13-08-2026
332500,Columna,Acero,En Calle,CARAC:00,,RONDEAU GRAL. JOSE,3325,,,,5434897.19244898,6361830.87,Alumbrado Zona 1,Dado de Baja,416002,29-06-2020,13-08-2026
332500,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3325,,,,5433491.82449438,6352538.20921348,Alumbrado Zona 2,Dado de Baja,416001,29-06-2020,13-08-2026
332100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3321,,,,5438246.68,6351998.79,Alumbrado Zona 3,Dado de Baja,415998,29-06-2020,13-08-2026
332000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3320,,,,5436739.016875,6351948.151875,Alumbrado Zona 3,Dado de Baja,415992,29-06-2020,13-08-2026
332000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3320,,,,5438223.67869565,6352005.65304348,Alumbrado Zona 3,Dado de Baja,415990,29-06-2020,13-08-2026
332000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3320,,,,5437079.055625,6352241.4675,Alumbrado Zona 3,Dado de Baja,415988,29-06-2020,13-08-2026
332000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3320,,,,5431594.21625,6361143.040625,Alumbrado Zona 1,Dado de Baja,415983,29-06-2020,13-08-2026
331500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3315,,,,5437505.81857143,6352159.05857143,Alumbrado Zona 3,Dado de Baja,415976,29-06-2020,13-08-2026
331100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3311,,,,5439800.53204082,6351692.32408163,Alumbrado Zona 3,Dado de Baja,415973,29-06-2020,13-08-2026
331100,Columna,Hormigón,En Calle,CARAC:00,,RONDEAU GRAL. JOSE,3311,,,,5434899.43102041,6361822.33,Alumbrado Zona 1,Dado de Baja,415971,29-06-2020,13-08-2026
331100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3311,,,,5438249.38,6352012.04,Alumbrado Zona 3,Dado de Baja,415970,29-06-2020,13-08-2026
331000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3310,,,,5436411.49666667,6349941.26333333,Alumbrado Zona 3,Dado de Baja,415965,29-06-2020,13-08-2026
331000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3310,,,,5436752.27416667,6351945.4175,Alumbrado Zona 3,Dado de Baja,415964,29-06-2020,13-08-2026
331000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3310,,,,5439789.7775,6351696.9875,Alumbrado Zona 3,Dado de Baja,415962,29-06-2020,13-08-2026
331000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3310,,,,5438226.49608696,6352019.47913044,Alumbrado Zona 3,Dado de Baja,415960,29-06-2020,13-08-2026
329800,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3298,,,,5437025.75,6353215.82,Alumbrado Zona 2,Dado de Baja,415949,29-06-2020,13-08-2026
329500,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3295,,,,5437165.48836735,6353864.38612245,Alumbrado Zona 2,Dado de Baja,415943,29-06-2020,13-08-2026
329496,Columna,Acero,En Camino Lateral,CARAC:96,,CARRASCO EUDORO,3294,,,,5435621.0989752,6361827.86361675,Alumbrado Zona 1,Dado de Baja,415940,29-06-2020,13-08-2026
329100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3291,,,,5439805.31061224,6351715.68387755,Alumbrado Zona 3,Dado de Baja,415936,29-06-2020,13-08-2026
329100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3291,,,,5438254.26166667,6352035935,Alumbrado Zona 3,Dado de Baja,415932,29-06-2020,13-08-2026
329000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3290,,,,5436773.41333333,6351941.0575,Alumbrado Zona 3,Dado de Baja,415926,29-06-2020,13-08-2026
329000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3290,,,,5439794115,6351718.19083333,Alumbrado Zona 3,Dado de Baja,415924,29-06-2020,13-08-2026
329000,Columna,Acero,En Calle,CARAC:00,,SABATTINI AMADEO TOMAS,3290,,,,5436493.64857143,6350556.59857143,Alumbrado Zona 3,Dado de Baja,415923,29-06-2020,13-08-2026
329000,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3290,,,,5433475.65,6352610.9275,Alumbrado Zona 2,Dado de Baja,415920,29-06-2020,13-08-2026
329000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3290,,,,5438230.93166667,6352041185,Alumbrado Zona 3,Dado de Baja,415919,29-06-2020,13-08-2026
328500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3285,,,,5437513195,6352195.82166667,Alumbrado Zona 3,Dado de Baja,415909,29-06-2020,13-08-2026
328100,Columna,Acero,En Calle,CARAC:00,,PELLEGRINI CARLOS,3281,,,,5437282.81408163,6354339.43959184,Alumbrado Zona 2,Dado de Baja,415905,29-06-2020,13-08-2026
328100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3281,,,,5438256.98875,6352049.24125,Alumbrado Zona 3,Dado de Baja,415904,29-06-2020,13-08-2026
328000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3280,,,,5436434.811875,6349942.19875,Alumbrado Zona 3,Dado de Baja,415897,29-06-2020,13-08-2026
328000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3280,,,,5436786.58,6351938.341875,Alumbrado Zona 3,Dado de Baja,415896,29-06-2020,13-08-2026
328000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3280,,,,5438233.65875,6352054.49125,Alumbrado Zona 3,Dado de Baja,415893,29-06-2020,13-08-2026
328000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3280,,,,5437087.9675,6352284.6925,Alumbrado Zona 3,Dado de Baja,415891,29-06-2020,13-08-2026
328000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3280,,,,5431636.8125,6361144.739375,Alumbrado Zona 1,Dado de Baja,415886,29-06-2020,13-08-2026
327600,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3276,,,,5437054.88854167,6353209.82041667,Alumbrado Zona 2,Dado de Baja,415884,29-06-2020,13-08-2026
327500,Columna,Acero,En Calle,CARAC:00,,CARRASCO EUDORO,3275,,,,5435615.31401901,6361787.97205145,Alumbrado Zona 1,Dado de Baja,415880,29-06-2020,13-08-2026
327100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3271,,,,5439810.63714286,6351741.71857143,Alumbrado Zona 3,Dado de Baja,415878,29-06-2020,13-08-2026
327000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3270,,,,5439799.5525,6351744.76791667,Alumbrado Zona 3,Dado de Baja,415875,29-06-2020,13-08-2026
327000,Columna,Acero,En Calle,CARAC:00,,SABATTINI AMADEO TOMAS,3270,,,,5436535.32,6350558.72,Alumbrado Zona 3,Dado de Baja,415874,29-06-2020,13-08-2026
327000,Columna,Acero,En Calle,CARAC:00,,RONDEAU GRAL. JOSE,3270,,,,5434950.08291667,6361774.94083333,Alumbrado Zona 1,Dado de Baja,415873,29-06-2020,13-08-2026
326500,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3265,,,,5437207.32612245,6353870.43204082,Alumbrado Zona 2,Dado de Baja,415869,29-06-2020,13-08-2026
326100,Columna,Acero,En Calle,CARAC:00,,PELLEGRINI CARLOS,3261,,,,5437308.76306123,6354334.09469388,Alumbrado Zona 2,Dado de Baja,415866,29-06-2020,13-08-2026
326100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3261,,,,5438262.44291667,6352075.85375,Alumbrado Zona 3,Dado de Baja,415865,29-06-2020,13-08-2026
326000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3260,,,,5436453.580625,6349942.95291667,Alumbrado Zona 3,Dado de Baja,415859,29-06-2020,13-08-2026
326000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3260,,,,5436812.91333333,6351932.910625,Alumbrado Zona 3,Dado de Baja,415858,29-06-2020,13-08-2026
326000,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3260,,,,5433474.4125,6352641.030625,Alumbrado Zona 2,Dado de Baja,415855,29-06-2020,13-08-2026
326000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3260,,,,5438239.11291667,6352081.10375,Alumbrado Zona 3,Dado de Baja,415853,29-06-2020,13-08-2026
326000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3260,,,,5437092.4425,6352306.16194444,Alumbrado Zona 3,Dado de Baja,415851,29-06-2020,13-08-2026
326000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3260,,,,5431657.9375,6361145.583125,Alumbrado Zona 1,Dado de Baja,415846,29-06-2020,13-08-2026
325696,Columna,Acero,En Camino Lateral,CARAC:96,,CARRASCO EUDORO,3256,,,,5435622.06529582,6361806.39083851,Alumbrado Zona 1,Dado de Baja,415843,29-06-2020,13-08-2026
325500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3255,,,,5437521.22,6352235.74666667,Alumbrado Zona 3,Dado de Baja,415841,29-06-2020,13-08-2026
325100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3251,,,,5439815.96367347,6351767.75326531,Alumbrado Zona 3,Dado de Baja,415839,29-06-2020,13-08-2026
325000,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3250,,,,5437089325,6353202.73,Alumbrado Zona 2,Dado de Baja,415832,29-06-2020,13-08-2026
325000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3250,,,,5439804.99,6351771345,Alumbrado Zona 3,Dado de Baja,415831,29-06-2020,13-08-2026
325000,Columna,Acero,En Calle,CARAC:00,,SABATTINI AMADEO TOMAS,3250,,,,5436556.19454546,6350559.78090909,Alumbrado Zona 3,Dado de Baja,415830,29-06-2020,13-08-2026
324500,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3245,,,,5437235.21795918,6353874.46265306,Alumbrado Zona 2,Dado de Baja,415826,29-06-2020,13-08-2026
324100,Columna,Acero,En Calle,CARAC:00,,PELLEGRINI CARLOS,3241,,,,5437334.71204082,6354328.74979592,Alumbrado Zona 2,Dado de Baja,415821,29-06-2020,13-08-2026
324100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3241,,,,5438267.33833333,6352099.79333333,Alumbrado Zona 3,Dado de Baja,415820,29-06-2020,13-08-2026
324000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3240,,,,5436472.349375,6349943.70708333,Alumbrado Zona 3,Dado de Baja,415814,29-06-2020,13-08-2026
324000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3240,,,,5436839.24666667,6351927.479375,Alumbrado Zona 3,Dado de Baja,415813,29-06-2020,13-08-2026
324000,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3240,,,,5433473.5875,6352661.099375,Alumbrado Zona 2,Dado de Baja,415810,29-06-2020,13-08-2026
324000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3240,,,,5438244.1026087,6352105.50565217,Alumbrado Zona 3,Dado de Baja,415808,29-06-2020,13-08-2026
324000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3240,,,,5437096.9175,6352327.63138889,Alumbrado Zona 3,Dado de Baja,415806,29-06-2020,13-08-2026
324000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3240,,,,5431679.0625,6361146.426875,Alumbrado Zona 1,Dado de Baja,415802,29-06-2020,13-08-2026
323500,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3235,,,,5437249.16387755,6353876.47795918,Alumbrado Zona 2,Dado de Baja,415799,29-06-2020,13-08-2026
323100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3231,,,,5439821.29020408,6351793.78795918,Alumbrado Zona 3,Dado de Baja,415798,29-06-2020,13-08-2026
323000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3230,,,,5439810.4275,6351797.92208333,Alumbrado Zona 3,Dado de Baja,415795,29-06-2020,13-08-2026
323000,Columna,Acero,En Calle,CARAC:00,,SABATTINI AMADEO TOMAS,3230,,,,5436579.38848485,6350560.95969697,Alumbrado Zona 3,Dado de Baja,415794,29-06-2020,13-08-2026
322600,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3226,,,,5437121.1125,6353196185,Alumbrado Zona 2,Dado de Baja,415790,29-06-2020,13-08-2026
322500,Columna,Acero,En Calle,CARAC:00,,CARRASCO EUDORO,3225,,,,5435611.03980365,6361816.25163231,Alumbrado Zona 1,Dado de Baja,415785,29-06-2020,13-08-2026
322100,Columna,Acero,En Calle,CARAC:00,,PELLEGRINI CARLOS,3221,,,,5437360.66102041,6354323.40489796,Alumbrado Zona 2,Dado de Baja,415780,29-06-2020,13-08-2026
322100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3221,,,,5438272.75916667,6352126.37666667,Alumbrado Zona 3,Dado de Baja,415779,29-06-2020,13-08-2026
322000,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3220,,,,5436491.118125,6349944.46125,Alumbrado Zona 3,Dado de Baja,415772,29-06-2020,13-08-2026
322000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3220,,,,5436865.58,6351922.048125,Alumbrado Zona 3,Dado de Baja,415771,29-06-2020,13-08-2026
322000,Columna,Acero,En Calle,CARAC:00,,PROVINCIAS UNIDAS,3220,,,,5433472.7625,6352681.168125,Alumbrado Zona 2,Dado de Baja,415769,29-06-2020,13-08-2026
322000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3220,,,,5438249.75913043,6352133.24478261,Alumbrado Zona 3,Dado de Baja,415767,29-06-2020,13-08-2026
322000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3220,,,,5431700.1875,6361147.270625,Alumbrado Zona 1,Dado de Baja,415761,29-06-2020,13-08-2026
321896,Columna,Acero,En Camino Lateral,CARAC:96,,CARRASCO EUDORO,3218,,,,5435625.96867191,6361785.2261554,Alumbrado Zona 1,Dado de Baja,415758,29-06-2020,13-08-2026
321500,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3215,,,,5437277.05571429,6353880.50857143,Alumbrado Zona 2,Dado de Baja,415755,29-06-2020,13-08-2026
321500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3215,,,,5437531.30708333,6352286.15541667,Alumbrado Zona 3,Dado de Baja,415752,29-06-2020,13-08-2026
321100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3211,,,,5439826.61673469,6351819.82265306,Alumbrado Zona 3,Dado de Baja,415749,29-06-2020,13-08-2026
321100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3211,,,,5438275.46958333,6352139.66833333,Alumbrado Zona 3,Dado de Baja,415745,29-06-2020,13-08-2026
321000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3210,,,,5436878.74666667,6351919.3325,Alumbrado Zona 3,Dado de Baja,415739,29-06-2020,13-08-2026
321000,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3210,,,,5439815865,6351824.49916667,Alumbrado Zona 3,Dado de Baja,415737,29-06-2020,13-08-2026
321000,Columna,Acero,En Calle,CARAC:00,,SABATTINI AMADEO TOMAS,3210,,,,5436602.58242424,6350562.13848485,Alumbrado Zona 3,Dado de Baja,415736,29-06-2020,13-08-2026
321000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3210,,,,5438252.5873913,6352147.11434783,Alumbrado Zona 3,Dado de Baja,415734,29-06-2020,13-08-2026
321000,Columna,Acero,En Calle,CARAC:00,,FRANCIA,3210,,,,5437106.26727273,6352374.56727273,Alumbrado Zona 3,Dado de Baja,415733,29-06-2020,13-08-2026
320600,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3206,,,,5437147.60208333,6353190.73083333,Alumbrado Zona 2,Dado de Baja,415728,29-06-2020,13-08-2026
319600,Columna,Acero,En Calle,CARAC:00,,VEINTISIETE DE FEBRERO,3196,,,,5437155.37395833,6353189.13125,Alumbrado Zona 2,Dado de Baja,415717,29-06-2020,13-08-2026
319100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3191,,,,5438280.34833333,6352163.53833333,Alumbrado Zona 3,Dado de Baja,415710,29-06-2020,13-08-2026
319000,Columna,Acero,En Calle,CARAC:00,,SEGUI JUAN FRANCISCO,3190,,,,5436899.10416667,6351915.13333333,Alumbrado Zona 3,Dado de Baja,415704,29-06-2020,13-08-2026
319000,Columna,Acero,En Calle,CARAC:00,,SABATTINI AMADEO TOMAS,3190,,,,5436622.20666667,6350563.13583333,Alumbrado Zona 3,Dado de Baja,415702,29-06-2020,13-08-2026
319000,Columna,Acero,En Calle,CARAC:00,,PERON PTE. JUAN DOMINGO,3190,,,,5437309.75583333,6353897.68916667,Alumbrado Zona 2,Dado de Baja,415700,29-06-2020,13-08-2026
319000,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3190,,,,5438256.66666667,6352167.06166667,Alumbrado Zona 3,Dado de Baja,415699,29-06-2020,13-08-2026
319000,Columna,Acero,En Calle,CARAC:00,,BOUCHARD HIPOLITO,3190,,,,5431736.90833333,6361148735,Alumbrado Zona 1,Dado de Baja,415694,29-06-2020,13-08-2026
318500,Columna,Acero,En Calle,CARAC:00,,URIBURU PTE. JOSE EVARISTO,3185,,,,5436496.21363636,6349924.04545455,Alumbrado Zona 3,Dado de Baja,415688,29-06-2020,13-08-2026
318500,Columna,Acero,En Calle,CARAC:00,,LAGOS OVIDIO,3185,,,,5437538.24875,6352320.82583333,Alumbrado Zona 3,Dado de Baja,415686,29-06-2020,13-08-2026
318100,Columna,Acero,En Calle,CARAC:00,,SAN MARTIN GRAL. JOSE,3181,,,,5439834.07571429,6351856.27857143,Alumbrado Zona 3,Dado de Baja,415684,29-06-2020,13-08-2026
318100,Columna,Acero,En Calle,CARAC:00,,OROÑO NICASIO,3181,,,,5438283.05875,6352176.76125,Alumbrado Zona 3,Dado de Baja,415681,29-06-2020,13-08-2026
318000,Columna,Acero,En Calle,CARAC:00,,URQUIZA GRAL. JUSTO JOSE,3180,,,,5437737.84875,6355913.010625,Alumbrado Zona 2,Dado de Baja,415675,29-06-2020,13-08-2026
